Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
7910,07910-1,de Bry quarto,[Title page],,,,,,,,,,Frankfurt,bey Wolff Richtern,1604,,Allegorical figure of America as a native American woman with feathered headdress seated on an armadillo and holding a bow and arrow. In the background are llamas [?] and scene of men hunting a deer or stag.,"Ottsen, Hendrick","Warhafftige Beschreibung der unglückhafften Schiffarht eines Schiffs von Ambsterdam, die Silberne Welt genannt ... nach Rio de Plata",Frankfurt,bey Wolff Richtern,1604,"One of Theodore de Bry's quarto series of America, this volume recounts the 1598 to 1601 voyage of the Dutch navigator, Hendrick Ottsen, to Rio de la Plata and Buenos Aires. This iconic image of America as a native American woman seated on an armadillo is credited to Marten de Vos, a Flemish Mannerist artist.",1601-1650,"Glaser, L. America on Paper, preceding p. 1",,Acquired in 1873.,,"Artifacts, industry, and human activities",Flora and fauna,,,Emblems--America,,,,,,,
343,0343-1,B615 T687v / 1-SIZE,[Title page],,,,,,,,,,Seville,Por Matthias Clauijo,1615,Spanish,"Spanish missionary instructing native Americans. Decorative elements include scenes of the passion, plus images of St. Francis and another saint, probably St. Thomas.","Torquemada, Juan de, fl. 1600",[Monarquía indiana] IIa parte de los veynte y vn libros rituales y monarchia yndiana: con el origen y guerras de los Yndias occidentales de sus poblaçones descubrimiento conquista conuersion y otras cosas marauillosas de la mesma tierra,Seville,Por Matthias Clauijo,1615,A priest instructs native Mexican men and women in Christian doctrine using five images--the mocking of Christ; Christ carrying the cross; the crucifixion; the harrowing of hell; and the resurrection.,1601-1650,,"Delgado-Gomez, A. Spanish Historical Writing about the New World, Fig. 28.",Acquired in 1846.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,,,"Mexico--History--Conquest, 1519-1540",Indians of Mexico,Franciscans--Mexico,,,,,
343,0343-001,B615 T687v vol. 2 / 1-SIZE,[Title page],,,,,,,,,,Seville,Por Matthias Clauijo,1615,Spanish,"Spanish missionary instructing native Americans. Decorative elements include scenes of the passion, plus images of Saint Francis and another saint, probably Saint Thomas.","Torquemada, Juan de, fl. 1600",[Monarquía indiana] IIa parte de los veynte y vn libros rituales y monarchia yndiana: con el origen y guerras de los Yndias occidentales de sus poblaçones descubrimiento conquista conuersion y otras cosas marauillosas de la mesma tierra,Seville,Por Matthias Clauijo,1615,A priest instructs native Mexican men and women in Christian doctrine using five images--the mocking of Christ; Christ carrying the cross; the crucifixion; the harrowing of hell; and the resurrection.,1601-1650,,"Delgado-Gomez, A. Spanish Historical Writing about the New World, Fig. 28.",Acquired in 1846.,,Indigenous peoples,,,,"Mexico--History--Conquest, 1519-1540",,,,,,,
2493,02493-003,F629 D617d,[Natives of Chile],,,,,,,,,,Strasbourg,In Verlegung Eberhard Zetzners,1624,,"Native Americans stand in a group on shore while others open mollusk shells, canoe, and shoot arrows at European men whose ships ride in the background. Includes birds, short fur cloaks, bows, spears, knives, and dwellings. Includes scene of warfare with bodies being mutilated on the beach.",,"[Journael vande nassausche vloot. German] Diurnal der nassawischen Flotta, oder Tagregister, vnd historische, ordentliche Beschreibung einer gewaltigen mächtigen Schiffahrt, vmb die gantze Erdkugel rund vmbhr ...",Strassburg,In Verlegung Eberhard Zetzners,1624,"The native American or aboriginal people shown here may be Alakaluf or Yamana or Yaghanes. This expedition was probably the first European contact for those peoples. Prince Maurice of Nassau ordered the voyage, commanded by Admiral Jacob L'Hermite (or Jacques L'Hermite), as an expedition against Spain. The fleet circumnavigated the globe. See also the image at 08299-2.",1601-1650,,,Acquired in 1851.,,Indigenous peoples,,,,Indians of South America--First contact with Europeans,,,,,,,
368,0368-1,B629 L579e [R],[Title page],I. de Courbes,,fecit,,,,,,,Madrid,Juan González,1629,Spanish | Latin,"Title page with title flanked by allegorical female figures representing the west (shown as a native American wearing a feathered headdress holding a bow and arrow and standing on an alligator) and the east (shown wearing a turban, holding a scimitar or sword and cornucopia, and standing next to an elephant). Above their heads are books representing Spanish possessions and (over the figure for the east) the astrological symbol for Virgo with an image of a woman holding a sheaf of grain and (over the figure for the west) the symbol for Cancer with a lobster or crab. Decorative elements also include royal coat of arms of Spain [Leon] surrounded by the chain of the Order of the Golden Fleece and [Medina?] coat of arms, navigational instruments such as an astrolabe, armillary sphere, and globe, personifications of geography and navigation accompanied by the names of important geographers and navigators.","León Pinelo, Antonio de, 1590 or 91-1660","Epitome de la biblioteca oriental i occidental, nautica i geografica ...",Madrid,Por Iuan Gonzalez,1629,"Leon Pinelo, a Peruvian historian, is known for his compilation of the ordinances and decrees issued relating to South America and a bibliography of printed or manuscript works relating to South America.",1601-1650,,,Acquired in 1846.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",,,,Emblems--America,,,,,,,
5467,5467-1,B630 L579t,[Title page],I. de Courbes,,fecit,,,,,,,Madrid,Juan González,1630,Spanish,"Title page with title flanked by two female figures representing Peru and New Spain. Includes coats of arms of Peru (with snakes, sun, and moon), New Spain (with eagle wearing a crown on a cactus growing on an island in a lake), and the royal arms of Spain as established by Philip II. Also includes feathered headdress, ship, angels, pillars of Hercules with ""plus ultra,"" a sheep or llama, and helmets. The native American figure identified as Peru holds a mountain [Potosí] with a cross on top in one hand and a spear or pike in the other. The native American woman identified as New Spain holds a spear and flowers from which a bird [hummingbird] sips nectar.","León Pinelo, Antonio de, 1590 or 91-1660","Tratado de confirmaciones reales de encomiendas, oficios i casos, en que se requieren para las Indias Occidentales",Madrid,Por Iuan Gonzalez,1630,"Leon Pinelo, a Peruvian historian, is known for his compilation of the ordinances and decrees issued relating to South America and also for his bibliography of printed or manuscript works relating to South America. The coat of arms above the heads of Peru and New Spain is probably that of Lorenço Ramirez de Prado.",1601-1650,,,Acquired in 1909.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Emblems--Mexico,Emblems--Peru,,,,,,
5469,5469-001,B636 L579g,[Title page],I. de Courbes,,fecit,,,,,,,Madrid,Por la viuda de Iuan Gon�alez,1636,Spanish,Native American in feathered headdress stands holding a branch of the cocoa tree. Decorative elements include royal Spanish coat of arms [?] and portrait of the author [?] with a helmet and lion.,"León Pinelo, Antonio de, 1590 or 91-1660",Question moral si el chocolate quebranta el ayuno eclesiastico,Madrid,Por la viuda de Iuan Gon�alez,1636,"Leon Pinelo, a Peruvian historian, is known for his compilation of the ordinances and decrees issued relating to South America and also for his bibliography of printed or manuscript works relating to South America.",1601-1650,,"Landis, D.C. Literature of the Encounter, No. 13, Fig. II.3",Acquired in 1909.,,Flora and fauna,,,,Chocolate,,,,,,,
29093,29093-1,BA643 R281c,[Title page],,,,,,,,,,Mexico,Viuda de Bernardo Calderon,1643,Spanish,Title page within an aedicule or classical architectural element which includes a mission church. Also includes representations of Saints Peter and Paul. At bottom are portraits of Fra Martin and Fra Jacob Dacian with a representation of the Virgin Mary on a crescent moon.,"Rea, Alonso de la","Chronica de la Orden de N. seraphico P.S. Francisco, prouincia de S. Pedro. y S. Pablo de Mechoacan en la Nueua España ...",Mexico,Por la Viuda de Bernardo Calderon,1643,"The Franciscan province of San Pedro y San Pablo de Michoacán was established in 1565. Brother Jacob Dacian, Jacob the Dane, or, in Latin, Jacobus de Dacia was a Danish Franciscan monk who was sent to Mexico where he learned several indigenous languages and founded several convents. He spent three years at the Colegio de Santa Cruz de Tlatelolco studying Nahuatl before being sent to Michoacán to work among the P'urhépecha Indians, where the bulk of his missionary work was done. Fra Martin on the title page may refer to Martin de la Coruña, one of the ""twelve Franciscan apostles of Mexico.""",1601-1650,,,Acquired in 1942.,,"Artifacts, industry, and human activities",,,,Michoacán de Ocampo (Mexico)--History,Missions--Mexico,Franciscans--Missions,Franciscans. Provincia de San Pedro y San Pablo de Michoacán,,,,
11250,11250-1,B646 O96hs 1-SIZE (copy 1),Tabula Geographica Regni Chile,Joan. Fernandes,,detexit,,,,,,,Rome,Francesco Cavalli,1646,Latin,"Map of the coastline of Chile. Cartographic elements include sea banks or shoals, compass rose, location of rivers and settlements. Also includes the dividing line established between the Mapuche and Spanish at the Bio Bio River. Decorative elements include lion, llamas, parrot, penguin [?], rheas, armadillo, sea monsters, mermaid, ships, Patagonian giants, stag or deer, coat of arms of Innocent X and the royal Spanish coat of arms, men with tails, altar with cross, native Americans with bows and arrows, hunting birds, plowing. Inset of vignette showing the treaty between the Spanish and the native Chileans in 1641 between the marchio de Vaydes and the chief Antesignanus. Another inset shows vignette of warfare between the Spanish and native Americans with cannons, clubs, shields, and spears. Also includes two insets with plans of San Jacob and of Valdivia.","Ovalle, Alonso de, 1601-1651",[Historica relacion de reyno de Chile] Historica relacion del reyno de Chile,Rome,Por Francisco Cavallo,1646,"This map is greatly enlarged from the version commonly found in this edition; this copy may be unique. See Lawrence C. Wroth's article in Imago Mundi.This map contains extensive Latin commentary by Ovalle to explain native American ethnography and the history of the conquest. After about a century of struggle with the Spaniards, the Treaty of Quilin was signed in 1641, recognizing the independence of the Mapuche Indians but forcing them to an area south of the Bio Bio River.",1601-1650,"Wroth, L.C. ""Alonso de Ovalle's large map of Chile, 1646"" Imago Mundi XIV (1959), 90-95","Delgado-Gomez, A. Spanish Historical Writings about the New World, Fig. 20",Acquired in 1917.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Flora and fauna,"Geography, maps, city views and plans",Indigenous peoples,Indians of South America--Chile,Chile--Maps,,,,,,
30479,30479-2,BA648 S211i,[Title page],,,,,,,,,,Mexico,Widow of Bernardo Calderon,1648,Spanish,"Image of Our Lady of Guadalupe standing on a crescent moon with a cactus, two kneeling angels, and crown. Behind her is the double-headed Hapsburg eagle and crossed keys.","Sanchez, Miguel","Imagen de la Virgen Maria madre de Dios de Guadalupe, milagrosamente aparecida en la ciudad de Mexico ...",Mexico,En la Imprenta de la Viuda de Bernardo Calderon. Vendese en su tienda en la calle de San Augustin.,1648,"A vision of the Virgin of Guadalupe, with native American features, appeared to Juan Diego, a native American, on a hill named Tepeyac near the site of a temple to the Aztec goddess Tonantzin (Mother of the People) in 1531. The cactus is the symbol of the Aztecs and marked the place where they built Tenochtitlan.",1601-1650,,,,,"Artifacts, industry, and human activities",,,,"Mary, Blessed Virgin, Saint--Apparitions and miracles--Mexico","Guadalupe, Our Lady of",,,,,,
5472,5472-1,B648 C313o / 1-SIZE,[Title page],Joan van Noort,ca. 1620-1675,fecit,,,,,,,Madrid,Per Iulianum de Paredes,1648,Latin,"Engraved title page showing a classical aedicula populated by allegorical figures and portraits. Two figures (one representing future virtue, the other permanent strength) support a portrait of the conde de Castrillo, García de Haro y Avellaneda beneath which is his coat of arms. Below them are a female figure in armor holding a spear and a cornucopia representing Spain and a female native American holding ears of corn and a bow and wearing a quiver and a feathered headdress. Below them is another cartouche holding a portrait of the author with a coat of arms below it. Includes Latin mottoes, sword, and mirror with snakes.","Carrasco del Saz, Francisco, fl. 1620.",Doctoris Francisci Carasco del Saz regij Panamensis senatoris ... opera ...,Madrid,Per Iulianum de Paredes,1648,Francisco Carrasco del Saz was a lawyer in Lima and rector of the University of San Marcos in 1613. He later went to Panama as a judge of the audiencia. García de Haro y Avellaneda lived from 1588 to 1670 and held important political offices in Spain. This engraved title page serves for a collection of works issued together.,1601-1650,,,Acquired in 1909.,,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,,,,
