Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
6860,06860-8,H598 V411h,[Noblewomen of Mexico],,,,,,,,,,Venice,Sessa,1598,,Native American noblewomen from Mexico and Nicaragua wear striped garments and hold a piece of cloth in their hands.,"Vecellio, Cesare, ca. 1521-1601",[De gli habiti antichi et moderni] Habiti antichi et moderni di tutto il mondo,Venice,Appresso i Sessa,1598,"The text describes the clothing of the women being made of brightly-colored striped wool. They wore linen cloths which they wrapped around their heads to show respect or for attending church. Vecellio's popular book on costumes included not only the dress of his native Venice, but clothing from ancient times and from the Americas along with social commentary about the illustrated people and their attire. The woodcuts for this book were created by Christoph Krieger. Image title taken from text.",1492-1600,http://www.neh.gov/news/humanities/2005-01/translating.html (May 2009),,Acquired in 1884.,,Indigenous peoples,,,,Indians of Central America--Clothing,,,,,,,
6860,06860-10,H598 V411h,[King of Florida],,,,,,,,,,Venice,Sessa,1598,,"Native American king or leader of Florida. He wears a crown, richly decorated robe, tattoos, and carries a scepter or baton.","Vecellio, Cesare, ca. 1521-1601",[De gli habiti antichi et moderni] Habiti antichi et moderni di tutto il mondo,Venice,Appresso i Sessa,1598,"The text describes the leader or chief of the Indians of the island of Florida. His robe was made of linen and silver. His baton was topped with beautiful quills or feathers. This image is derived from the account of the Timucua Indians of Florida and their leader, Holata Outina, in Theodor de Bry, America, part 2. Vecellio's popular book on costumes included not only the dress of his native Venice, but clothing from ancient times and from the Americas along with social commentary about the illustrated people and their attire. The woodcuts for this book were created by Christoph Krieger. Image title taken from text.",1492-1600,http://www.neh.gov/news/humanities/2005-01/translating.html (May 2009),,Acquired in 1884.,,Indigenous peoples,,,,Indians of North America--Kings and rulers,,,,,,,
6860,06860-12,H598 V411h,[Soldier of Florida],,,,,,,,,,Venice,Sessa,1598,,Native American soldier or captain of Florida. He carries a bow and arrow and wears a feathered headdress.,"Vecellio, Cesare, ca. 1521-1601",[De gli habiti antichi et moderni] Habiti antichi et moderni di tutto il mondo,Venice,Appresso i Sessa,1598,"The text describes the many wars fought by the Indians of Florida. The soldiers paint their nude bodies when they go to war. This image is derived from the account of the Timucua Indians of Florida in Theodor de Bry, America, part 2. Vecellio's popular book on costumes included not only the dress of his native Venice, but clothing from ancient times and from the Americas along with social commentary about the illustrated people and their attire. The woodcuts for this book were created by Christoph Krieger. Image title taken from text.",1492-1600,http://www.neh.gov/news/humanities/2005-01/translating.html (May 2009),,Acquired in 1884.,,Indigenous peoples,,,,Indians of North America--Warfare,,,,,,,
6860,06860-11,H598 V411h,[Queen of Florida],,,,,,,,,,Venice,Sessa,1598,,"Native American queen or wife of the king or chief of Florida. She wears jewelry, a skin across her shoulders, and tattoos.","Vecellio, Cesare, ca. 1521-1601",[De gli habiti antichi et moderni] Habiti antichi et moderni di tutto il mondo,Venice,Appresso i Sessa,1598,"The text describes the wife of the chief of the Florida Indians. This image is derived from the account of the Timucua Indians of Florida in Theodor de Bry, America, part 2. Vecellio's popular book on costumes included not only the dress of his native Venice, but clothing from ancient times and from the Americas along with social commentary about the illustrated people and their attire. The woodcuts for this book were created by Christoph Krieger. Image title taken from text.",1492-1600,http://www.neh.gov/news/humanities/2005-01/translating.html (May 2009),,Acquired in 1884.,,Indigenous peoples,,,,Indians of North America--Kings and rulers,,,,,,,
6860,06860-13,H598 V411h,[Priest of Florida],,,,,,,,,,Venice,Sessa,1598,,Native American priest or shaman of Florida. He wears a feather or long plume in his hair and carries a scepter.,"Vecellio, Cesare, ca. 1521-1601",[De gli habiti antichi et moderni] Habiti antichi et moderni di tutto il mondo,Venice,Appresso i Sessa,1598,"The text describes the priest and his duties. This image is derived from the account of the Timucua Indians of Florida in Theodor de Bry, America, part 2. Vecellio's popular book on costumes included not only the dress of his native Venice, but clothing from ancient times and from the Americas along with social commentary about the illustrated people and their attire. The woodcuts for this book were created by Christoph Krieger. Image title taken from text.",1492-1600,http://www.neh.gov/news/humanities/2005-01/translating.html (May 2009),,Acquired in 1884.,,Indigenous peoples,,,,Indians of North America--Religion,,,,,,,
917,0917-1,T7d V3b,[Title page],,,,,,,,,,Nuremberg,Impensis Levini Hulsii,1599,Latin,"Man on a llama with two native Americans. Decorative elements include guns, parrot, sword, bows and arrows.","Schmidel, Ulrich, 1510?-1579?","Vera historia, admirandae cuiusdam nauigationis [Part 4]",Nuremberg,Impensis Levini Hulsii,1599,"Text concerns Schmidel's travels on the Rio de la Plata, Argentina. This acccount is one of a series of accounts of voyages selected, edited, and translated by Levinus Hulsius and others, and known as the Erste-[XXVI] Schiffart or the Sammlung von Sechs und Zwanzig Schiffahrten.",1492-1600,"Bartlett, J.R. Bibliographical notices, 478",,Acquired in 1846 or 1847.,Susan_Danforth@brown.edu,Flora and fauna,Indigenous peoples,,,Indians of South America,South America--Discovery and exploration,,,,,,
917,0917-001,J Hulsius pt. 4 1599 2,[Title page],,,,,,,,,,Nuremberg,Impensis Levini Hulsii,1599,Latin,"Man on a llama with two native Americans. Decorative elements include guns, parrot, sword, bows and arrows.","Schmidel, Ulrich, approximately 1505-approximately 1581","[Neue Welt. Latin] Vera historia, admirandae cuiusdam nauigationis, quam Huldericus Schmidel, Straubingensis, ab anno 1534. usque ad annum 1554. in Americam vel nouum mundum, iuxta Brasiliam & Rio della Plata, confecit",Nuremberg,Impensis Levini Hulsii,1599,"Text concerns Schmidel's travels on the Rio de la Plata, Argentina Constitutes the fourth part of Sammlung von sechs und zwanzig Schiffahrten in verschiedene fremde Länder durch Levinus Hulsius und einige Andere, aus dem Holländischen ins Deutsche übersetzt und mit allerhand Anmerrkungen versehen, compiled by Levinus Hulsius, and printed in 26 parts in Nuremberg, Frankfurt am Main, Oppenheim, and Hanau from 1598 to 1663",1492-1600,"Bartlett, J.R. Bibliographical notices, 478",,Acquired in 1846 or 1847.,,Indigenous peoples,,,,Indians of South America--Argentina,,,,,,,
7028,07028-001,B613 A367s [R],Legendo Simulque Per Agrando.,P. Perret,,sculp.,,,,,,,Mexico,C. Adriano Cesar,1599,,"Portrait of Mateo Alemán. Decorative elements include the coat of arms of the Holy Roman Empire (with a double-headed Hapsburg eagle) and Alemán's motto,"" ab insidiis non est prudentia"" (taken from Pliny), under a shield with a snake and spider hanging from a web.","Alemán, Mateo, 1547-1614?","Sucesos de D. frai García Gera arcobispo de Mejico, a cuyo cargo estuvo el govierno de la Neuva España",Mexico,En la enprenta de la Viuda de Pedro Balli. Por C. Adriano Cesar,1613,"Alemán, author of the picaresque novel Guzmán de Alfarache, wrote this account of the short tenure of Fray García Guerra (1560-1612) as archbishop and viceroy of New Spain.",1601-1650,,"Johnson, J. G. Book in the Americas, Item 19, Fig. 26",Acquired in 1896?,,Portraits,,,,"Mexico--History--Spanish colony, 1540-1810",,,,,,,
855,0855-001,J Hulsius pt. 4 1599 2,Contrafactur Ulrichs Schmidels.,,,,,,,,,,Nuremberg,Impensis Levini Hulsii,1599,German,"Portrait of Ulrich Schmidel with a wild cat, cougar, or panther, a coiled snake, and a coat of arms.","Schmidel, Ulrich, approximately 1505-approximately 1581","[Neue Welt. Latin] Vera historia, admirandae cuiusdam nauigationis, quam Huldericus Schmidel, Straubingensis, ab anno 1534. usque ad annum 1554. in Americam vel nouum mundum, iuxta Brasiliam & Rio della Plata",Nuremberg,Impensis Levini Hulsii,1599,"Schmidel, from Straubingen near Regensburg, set out with 80 other Germans on the expedition of Pedro de Mendoza to Rio de la Plata in 1535. He spent 18 years on Spanish explorations of what is now Argentina and Paraguay, and his account, first published in Frankfurt in 1567, is one of the few records of early exploration in Paraguay. During his career in Spanish service, he traveled with expeditions of Juan de Ayolas, Gonzalo de Mendoza, Cabeza de Vaca, and Martinez de Irala. Here the explorer is portrayed, across from an image of new world creatures. His narrative of the Surukusis seems to be the only record of that lost people of South America.",1492-1600,,http://www.brown.edu/Facilities/John_Carter_Brown_Library/exhibitions/german/pages/engagingnew.html (July 2015),,,Portraits,,,,"Schmidel, Ulrich, approximately 1505-approximately 1581",,,,,,,
1808,01808-3,B601 H564h 1-SIZE vol. 3 (copy 1),[Title page],,,,,,,,,,Madrid,en la emplenta Real,1601,Spanish,"Title page with four portrait medaillons--Hernán Cortés, Ferdinand Magellan, Christoval de Olid, Gonzalo de Sandoval--and ten vignettes showing on the left scenes from the Spanish conquest of Mexico, including scenes of warfare or execution and Mexican or Aztec kings being carried on litters, and views of Mexico City or Tenochtitlán. On the right are scenes of the Strait of Magellan, the murder of Magellan, and the triumphant homecoming to Seville, as well as a scene showing the partition of the world on a bridge over a river. Includes native Americans fighting and boating, canoes, ships, cannons, gallows, dwellings, and navigational instruments such as dividers, globes, and compass. In the center is the Spanish royal coat of arms (of Castile and Leon).","Herrera y Tordesillas, Antonio de, d. 1625",Historia general de los hechos de los Castellano en las Islas y tierra firme del mar oceano ... Decada terzera,Madrid,en la emplenta Real,1601,"In 1494, Spain and Portugal signed a treaty, known as the Treaty of Tordesillas, agreeing to a demarcation line whereby the pope divided the lands of the new world between the two countries. Only when the Spanish discovered the riches of Mexico was the treaty seen to be so advantageous to Spain.",1601-1650,,,Acquired in 1845.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,"Magellan, Strait of (Chile and Argentina)",,,,,,,
1808,01808-4,B601 H564h 1-SIZE vol. 4 (copy 1),[Title page],,,,,,,,,,Madrid,en la emplenta Real,1601,Spanish,"Title page with four portrait medallions--Diego de Almagro, Francisco Pizarro, Pedro de Alvarado, Diego de Ordás. Includes scenes of the flight of Pizarro to the Isla Gongora off of the present-day Colombian coast, rafting of Pizarro from Tumbez to Isla Puna in the Gulf of Guayaquil in present-day Ecuador, sailing in the bay of San Mateo, scenes of warfare with native Americans fighting Hernando de Soto at San Miguel. Also includes scenes of the battle of Utlatlanguez [?] with Pedro de Alvardo and scene of Diego de Ordas at the volcano of Tlascala. Includes ships, boats, rafts, dwellings, horse, dogs, fortifications, churches, and cannons.In the center is the Spanish royal coat of arms (of Castile and Leon).","Herrera y Tordesillas, Antonio de, d. 1625",Historia general de los hechos de los Castellano en las Islas y tierra firme del mar oceano ... Decada quarta,Madrid,en la emplenta Real,1601,The portraits are of conquistadors associated with the conquest of Peru.,1601-1650,,,Acquired in 1845.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,"Peru--History--Conquest, 1522-1548",,,,,,,
10772,10772-1,B601 H564h 1-SIZE vol. 1 (copy 2),[Title page],,,,,,,,,,Madrid,en la emplenta Real,1601,Spanish,"Title page with four portrait medallions--Don Hernando V el Catolico Rey de Castilla y de Leon [King Ferdinand], La cat[olic]a d[on]a Ysabel Rey [Queen Isabella] ... , Don xponual Colon [Christopher Columbus] primeros Almirante de la Indias, and Don Bart[olo]me Colon [Barthomew Columbus] Hernando Alm[iran]te prim[e]ro Adelantado d[e] las indias. Also shows four scenes of the conquest of and Spanish settlement of La Navidad, the first European settlement in the Caribbean. Also shown are the discovery of Trinidad and the coast of Veragua, present-day Venezuela. Includes scenes of warfare (including the battle of Vega Real led by native American chief, Guarinoex), map of the western hemisphere, fortified city, building of the tower of La Navidad and its destruction, ships, boats, dwellings, bows and arrows, dogs, horses, and king (the local chief, Guacanagari) carried on a litter. In the center is the Spanish royal coat of arms (of Castile and Leon).","Herrera y Tordesillas, Antonio de, d. 1625",Historia general de los hechos de los Castellano en las Islas y tierra firme del mar oceano ... [Volume 1],Madrid,en la emplenta Real,1601,"Christopher Columbus landed at La Navidad, Hispaniola, on Christmas eve in 1492, wrecking his flagship, the Santa Maria. Using the wreckage to build a fort and leaving 40 of his men behind, he sailed for Spain. He returned a year later to find the fort destroyed. On his third voyage, Columbus left his brother, Bartholomew, known as the Adelantado, in charge at the new settlement of Isabella. Columbus landed at Trinidad and traveled to the mouth of the Orinoco River but was discouraged from exploring because of the dangerous water. He, nonetheless, became the first European to set foot in South America.",1601-1650,http://www.newadvent.org/cathen/04140a.htm (Aug. 2003),,Acquired in 1915.,Susan_Danforth@brown.edu,"Artifacts, industry, and human activities","Geography, maps, city views and plans",Indigenous peoples,Portraits,First contact of aboriginal peoples with Westerners,Indians of South America,Indians of the West Indies,,,,,
929,0929-8,T7d,[Map of southern South Ameica and Tierra del Fuego],Levinus Hulsius,d. 1606,per,,,,,,,Frankfurt,"H. Palthenius, for the Hulsiuses",1602,Latin | Spanish,"Map of southern South America, especially Patagonia and Tierra del Fuego, inluding the Strait of Magellan. Cartographic elements include degrees of longitude and latitude and names of rivers and settlements. Includes a Patagonian ""giant"" holding a bow and swallowing something next to a European, a native American holding a bow handing an arrow to another native American carrying a war club, and a native American with bow and arrow chasing another. Also includes fish or sea monsters and ships.","Hulsius, Levinus, d. 1606","Sechster Theil, kurtze, warhafftige Relation vnnd Beschreibung der wunderbarsten vier Schiffahrten, so jemals verricht worden. ...",Frankfurt,"Bey Hartmanno Palthenio, in Verlegung der Hulsischen",1626,"Thomas Cavendish left London in June of 1586 intending to circumnavigate the globe.Hulsius was a maker of fine instruments, an art about which he wrote, and also a publisher and printer.Number 6 in ""Sammlung von sechs und zwanzig Schiffahrten"" a collection (with a title invented by bibliographers) of 26 numbered pamphlets, compiled by Levinus Hulsius.",1601-1650,,,Acquired before 1865.,,"Geography, maps, city views and plans",Indigenous peoples,,,Patagonia (Argentina and Chile)--Maps,"Magellan, Strait of (Chile and Argentina)--Maps",Indians of South America,Tierra del Fuego (Argentina and Chile)--Maps,,,,
